time,x,y,z,class
4.8,0.204833984375,-1.10034179688,0.312744140625,1
4.83,-0.3759765625,-1.07666015625,0.686767578125,1
4.87,0.094482421875,-1.1357421875,0.391357421875,1
4.9,1.02075195312,-1.09619140625,0.21923828125,1
4.93,0.472412109375,-1.1923828125,0.56396484375,1
4.97,-0.387939453125,-1.18896484375,0.57861328125,1
5.0,0.260498046875,-0.86865234375,0.240234375,1
5.03,0.486328125,-0.919921875,0.216796875,1
5.07,0.277099609375,-0.809814453125,0.109130859375,1
5.1,0.203369140625,-0.956298828125,0.064208984375,1
5.14,0.8896484375,-0.94287109375,0.21240234375,1
5.17,1.08056640625,-0.41845703125,0.78662109375,1
5.21,4.619140625,-0.177734375,-0.5771484375,1
5.24,-0.40966796875,-2.90576171875,1.17700195312,1
5.28,-2.30712890625,-2.06005859375,0.8388671875,1
5.31,-1.02612304688,-0.552490234375,-0.3505859375,1
5.34,-0.577880859375,-0.3994140625,-0.52978515625,1
5.38,1.13110351562,-0.191162109375,-0.1083984375,1
5.41,1.19360351562,-0.5263671875,0.14794921875,1
5.45,0.921630859375,-0.937744140625,0.178955078125,1
5.48,0.3798828125,-1.55590820312,-0.141845703125,1
5.52,0.119873046875,-1.56958007812,-0.2890625,1
5.55,-1.12255859375,-1.53051757812,-0.173828125,1
5.59,-1.20825195312,-1.01049804688,-0.330078125,1
5.62,-0.84375,-0.762451171875,0.230224609375,1
5.66,-0.717529296875,-0.649169921875,0.146728515625,1
5.69,-0.819091796875,-0.103271484375,0.875,1
5.72,-0.97900390625,-0.133056640625,1.3291015625,1
5.76,-0.291015625,-0.291748046875,1.32202148438,1
5.79,-0.46435546875,-0.192626953125,0.855712890625,1
5.83,-1.39624023438,-1.29150390625,0.3955078125,1
5.86,0.32177734375,-0.8330078125,0.096435546875,1
5.9,-0.053466796875,-0.74462890625,0.34228515625,1
5.93,-0.9970703125,-0.91162109375,0.468017578125,1
5.97,-0.849853515625,-0.9921875,0.120361328125,1
6.0,-0.22412109375,-0.7412109375,-0.025146484375,1
6.03,-0.301025390625,-0.630859375,0.216552734375,1
6.06,-1.09985351562,-0.669189453125,-0.005615234375,1
6.1,-0.33447265625,-0.329345703125,0.5341796875,1
6.13,-0.765625,-0.517822265625,0.558349609375,1
6.16,-0.763427734375,-0.45654296875,1.0712890625,1
6.19,-0.30419921875,-0.592041015625,1.06689453125,1
6.23,-0.46728515625,-0.83984375,0.731689453125,1
6.26,-0.384033203125,-0.92822265625,0.4404296875,1
6.29,-0.583984375,-0.89501953125,0.227783203125,1
6.32,-0.24609375,-0.56787109375,1.05834960938,1
6.35,-0.49609375,-0.482421875,1.06591796875,1
6.39,0.10546875,-0.696044921875,1.04638671875,1
6.42,-0.2490234375,-1.03588867188,-0.002685546875,1
6.45,-0.318603515625,-0.919921875,0.07470703125,1
6.48,0.3701171875,-0.955810546875,0.76025390625,1
6.52,0.1474609375,-1.01123046875,0.594970703125,1
6.55,-0.5380859375,-0.6953125,-0.302490234375,1
6.58,-0.449462890625,-0.444091796875,-0.249267578125,1
6.61,-0.420654296875,-0.00341796875,0.1552734375,1
6.65,-0.550048828125,0.03173828125,-0.005859375,1
6.68,-0.826416015625,0.06201171875,0.15771484375,1
6.71,-1.03051757812,-0.001220703125,0.19921875,1
6.74,-0.528564453125,-0.4150390625,0.723876953125,1
6.77,-0.157958984375,-0.334716796875,0.65966796875,1
6.81,-1.23217773438,-0.2822265625,-0.044189453125,1
6.84,-1.20678710938,-0.198974609375,0.21484375,1
6.87,-1.57348632812,-0.677978515625,-0.28857421875,1
6.9,-1.66821289062,-0.73291015625,-0.0390625,1
6.94,-1.30346679688,-0.262939453125,-0.426025390625,1
6.97,-2.80883789062,-0.9208984375,-0.334716796875,1
7.0,1.12646484375,-1.51684570312,1.86767578125,1
7.04,-0.986083984375,-0.931884765625,0.257080078125,1
7.07,-1.88305664062,-0.496337890625,0.147705078125,1
7.11,-1.66870117188,-0.7783203125,0.619873046875,1
7.15,-1.201171875,-0.297607421875,0.037109375,1
7.19,-0.966796875,-0.39599609375,-0.810791015625,1
7.22,-0.612060546875,-1.39916992188,0.268798828125,1
7.26,-0.139892578125,-0.106201171875,0.564208984375,1
7.3,-0.66650390625,-0.74365234375,0.22216796875,1
7.33,-0.4892578125,-0.297607421875,0.552490234375,1
7.37,-0.868896484375,-0.2080078125,1.0234375,1
7.41,0.006591796875,-0.120849609375,1.0068359375,1
7.44,0.05224609375,-0.113525390625,0.804443359375,1
7.48,-0.181396484375,-0.131591796875,0.52197265625,1
7.52,-0.28515625,-0.229248046875,0.464599609375,1
7.56,-0.28857421875,-0.33740234375,0.6181640625,1
7.59,0.252685546875,-0.630859375,0.783203125,1
7.63,-0.60595703125,-0.613037109375,0.66064453125,1
7.67,-0.12548828125,-0.80322265625,0.640380859375,1
7.7,0.2353515625,-1.01440429688,0.86669921875,1
7.74,0.078369140625,-0.649169921875,0.991455078125,1
7.78,-0.094482421875,-0.372314453125,0.91650390625,1
7.81,-0.21923828125,-0.505859375,0.924560546875,1
7.85,-0.5537109375,-0.3984375,1.19140625,1
7.89,-0.699951171875,-0.19677734375,1.28979492188,1
7.93,-1.86254882812,-0.57080078125,0.19921875,1
7.96,0.138427734375,-1.48852539062,0.744140625,1
8.0,1.24365234375,-1.91796875,0.040283203125,1
8.03,-0.499267578125,-1.607421875,-0.060546875,1
8.07,0.205322265625,-1.86279296875,0.0673828125,1
8.1,0.154296875,-1.87036132812,0.022216796875,1
8.14,-0.616455078125,-1.52612304688,0.8505859375,1
8.17,-1.17016601562,-1.34521484375,0.969970703125,1
8.21,-1.6875,-0.6337890625,0.33544921875,1
8.24,-1.03393554688,-0.566650390625,0.52099609375,1
8.28,-0.696533203125,-0.407958984375,0.0791015625,1
8.31,-1.06860351562,-0.246826171875,0.150146484375,1
8.34,-0.661376953125,0.13134765625,0.844970703125,1
8.38,-0.97216796875,-0.064453125,0.275634765625,1
8.41,-1.21801757812,-0.1708984375,-0.088623046875,1
8.45,-0.765625,-0.07958984375,0.432861328125,1
8.48,-0.85498046875,-0.1435546875,0.651123046875,1
8.52,-0.92138671875,-0.4072265625,0.45556640625,1
8.55,-0.927001953125,-0.386474609375,0.78466796875,1
8.59,-0.362548828125,-0.535400390625,1.02270507812,1
8.62,-0.10791015625,-0.65869140625,0.8720703125,1
8.66,0.10546875,-0.6630859375,1.0966796875,1
8.69,0.79443359375,-0.901123046875,0.324462890625,1
8.72,-0.74267578125,-0.593017578125,1.0166015625,1
8.76,-0.50390625,-0.656005859375,0.991455078125,1
8.79,0.249755859375,-0.608642578125,0.714111328125,1
8.83,-0.02197265625,-0.388427734375,0.972412109375,1
8.86,-1.53344726562,-0.906005859375,0.1025390625,1
8.9,-1.38256835938,-0.684814453125,1.80834960938,1
8.93,-0.48046875,-0.783447265625,1.02563476562,1
8.97,-0.00927734375,-0.5615234375,0.720458984375,1
9.0,0.339599609375,-0.579345703125,0.3544921875,1
9.03,1.44360351562,-0.5625,0.422119140625,1
9.06,1.71435546875,-0.8466796875,0.3427734375,1
9.09,-2.33154296875,-0.84619140625,1.16186523438,1
9.12,-1.08081054688,-0.571533203125,1.35766601562,1
9.16,-0.87255859375,-0.7861328125,0.985107421875,1
9.19,-0.2333984375,-0.864990234375,0.172119140625,1
9.22,0.596923828125,-0.56396484375,-0.230712890625,1
9.25,1.43603515625,-0.24462890625,0.234619140625,1
9.28,1.6376953125,-0.222900390625,0.85546875,1
9.31,-2.35229492188,-1.54516601562,1.29125976562,1
9.34,-1.2529296875,-0.642333984375,0.758544921875,1
9.38,-0.228271484375,-0.8046875,0.023681640625,1
9.41,-0.45751953125,-0.261962890625,0.65625,1
9.44,-0.552490234375,-0.694580078125,0.283935546875,1
9.47,-0.46630859375,-0.6904296875,0.1298828125,1
9.5,0.11279296875,-0.769287109375,0.67919921875,1
9.53,0.06494140625,-0.87744140625,0.51318359375,1
9.56,1.09619140625,-0.83935546875,0.7646484375,1
9.59,1.10473632812,-0.81787109375,0.72314453125,1
9.62,0.234375,-1.1552734375,0.9912109375,1
9.66,-0.1650390625,-1.03930664062,0.802734375,1
9.69,-0.191650390625,-0.761962890625,0.730224609375,1
9.72,-0.510498046875,-0.763671875,0.877197265625,1
9.75,0.8720703125,-0.63330078125,0.397705078125,1
9.78,0.613525390625,-0.611328125,0.318359375,1
9.81,0.380859375,-0.887451171875,0.52099609375,1
9.84,0.88671875,-1.1220703125,0.757568359375,1
9.88,-0.3642578125,-1.13354492188,0.568603515625,1
9.91,-0.200439453125,-0.739501953125,-0.054931640625,1
9.94,-1.9931640625,-1.44067382812,0.496826171875,1
9.97,-0.781982421875,-1.466796875,1.26196289062,1
10.0,-0.506591796875,-1.28295898438,-0.41748046875,1
10.03,-0.3525390625,-1.33203125,-0.93994140625,1
10.06,-0.449462890625,-1.05810546875,-0.924072265625,1
10.09,-1.26245117188,-0.69189453125,-1.21337890625,1
10.12,-0.792724609375,0.231201171875,-0.4716796875,1
10.15,-1.33666992188,0.81787109375,-0.1533203125,1
10.18,-2.43383789062,0.535400390625,-0.742919921875,1
10.21,-2.12109375,-0.248046875,0.31494140625,1
10.24,-2.6142578125,-0.0712890625,-0.190185546875,1
10.27,-1.185546875,-2.19897460938,1.68212890625,1
10.3,0.17919921875,-2.611328125,2.65087890625,1
10.33,-2.07641601562,-0.234130859375,-0.39599609375,1
10.36,-2.0341796875,-0.07373046875,-0.54052734375,1
10.39,-2.21948242188,0.326416015625,-0.39794921875,1
10.42,-1.73559570312,0.1025390625,-0.364013671875,1
10.45,-0.67138671875,-0.36181640625,-0.260986328125,1
10.48,-1.0419921875,-0.681640625,-0.274169921875,1
10.52,-0.935302734375,-1.21020507812,-0.274169921875,1
10.55,-0.99365234375,-1.416015625,-0.662353515625,1
10.58,-0.70947265625,-1.5625,-0.831298828125,1
10.61,0.373779296875,-0.91064453125,0.158447265625,1
10.64,0.4541015625,-0.8427734375,-0.057373046875,1
10.67,-0.2666015625,-0.505615234375,0.08740234375,1
10.7,-0.98828125,-0.5859375,-0.0126953125,1
10.73,-1.81127929688,-0.75146484375,0.52001953125,1
10.76,-1.34790039062,-0.40478515625,0.510009765625,1
10.79,-0.836181640625,0.0615234375,0.4697265625,1
10.82,-0.688232421875,0.041748046875,0.399658203125,1
10.85,-0.576171875,-0.0751953125,0.40966796875,1
10.88,-0.572509765625,-0.0302734375,0.384521484375,1
10.91,-0.821533203125,0.025146484375,0.336181640625,1
10.94,-0.939697265625,-0.02392578125,0.922607421875,1
10.97,-0.94775390625,-0.035400390625,1.01489257812,1
11.0,-0.927978515625,-0.06494140625,0.873779296875,1
11.03,-0.89697265625,0.027587890625,0.73193359375,1
11.07,-0.341552734375,0.318115234375,0.9228515625,1
11.1,-0.3779296875,0.330322265625,0.72265625,1
11.14,-0.07421875,0.23095703125,0.757080078125,1
11.17,-0.261962890625,-0.026611328125,0.80419921875,1
11.21,-1.3017578125,-0.73193359375,0.6337890625,1
11.24,-1.32275390625,-0.7802734375,1.60815429688,1
11.28,-1.34936523438,-0.902587890625,0.680419921875,1
11.31,-1.25805664062,-0.74951171875,0.551513671875,1
11.34,-0.906494140625,-0.525146484375,0.353271484375,1
11.38,-0.80322265625,-0.51025390625,0.37109375,1
11.41,-0.3955078125,-0.320068359375,0.451171875,1
11.45,-0.685546875,-0.24853515625,0.173828125,1
11.48,-0.852294921875,-0.31640625,-0.02099609375,1
11.52,-0.750244140625,-0.446044921875,0.114990234375,1
11.55,-0.8359375,-0.431884765625,0.27734375,1
11.59,-0.875732421875,-0.458251953125,0.016357421875,1
11.62,-1.169921875,-0.507080078125,-0.260498046875,1
11.66,-1.091796875,-0.413818359375,-0.1328125,1
11.69,-1.01489257812,-0.331787109375,-0.088134765625,1
11.72,-0.991455078125,-0.164306640625,-0.16943359375,1
11.76,-0.97314453125,-0.21044921875,-0.236328125,1
11.79,-0.912109375,-0.236572265625,-0.20458984375,1
11.83,-0.88720703125,-0.111572265625,-0.136962890625,1
11.86,-1.07836914062,-0.057373046875,-0.259521484375,1
11.9,-1.0400390625,-0.21533203125,-0.0048828125,1
11.93,-1.04516601562,-0.473388671875,-0.15234375,1
11.97,-1.025390625,-0.559326171875,-0.293701171875,1
12.0,-1.11962890625,-0.489990234375,-0.211181640625,1
12.03,-1.1474609375,-0.424072265625,-0.111572265625,1
12.06,-0.945068359375,-0.325439453125,-0.203369140625,1
12.1,-0.93212890625,-0.290771484375,-0.279296875,1
12.13,-0.97998046875,-0.273193359375,-0.33056640625,1
12.16,-0.873046875,-0.26220703125,-0.273193359375,1
12.19,-0.948974609375,-0.21826171875,-0.3671875,1
12.23,-1.0947265625,-0.2373046875,-0.5615234375,1
12.26,-0.902587890625,-0.22265625,-0.4462890625,1
12.29,-0.99609375,-0.127685546875,-0.383544921875,1
12.32,-0.9970703125,-0.126953125,-0.649658203125,1
12.35,-0.927490234375,-0.112060546875,-0.505859375,1
12.39,-0.74609375,-0.2373046875,-0.29248046875,1
12.42,-0.744873046875,-0.257568359375,-0.263671875,1
12.45,-0.847900390625,-0.27734375,-0.27001953125,1
12.48,-0.847900390625,-0.293701171875,-0.26025390625,1
12.52,-0.821044921875,-0.291748046875,-0.166748046875,1
12.55,-0.94287109375,-0.2744140625,-0.2265625,1
12.58,-0.98876953125,-0.2734375,-0.221923828125,1
12.61,-0.998291015625,-0.253173828125,-0.16845703125,1
12.65,-1.021484375,-0.246337890625,-0.204833984375,1
12.68,-0.94384765625,-0.238037109375,-0.260498046875,1
12.71,-0.98046875,-0.2177734375,-0.33544921875,1
12.74,-1.0078125,-0.21240234375,-0.3369140625,1
12.77,-0.953857421875,-0.16943359375,-0.302490234375,1
12.81,-0.921875,-0.154052734375,-0.366455078125,1
12.84,-1.11865234375,-0.072509765625,-0.73974609375,1
12.87,-1.1630859375,-0.001708984375,-0.865966796875,1
12.9,-1.279296875,0.2607421875,-1.2890625,1
12.94,-1.07739257812,0.281005859375,-1.02026367188,1
12.97,-1.03784179688,0.2861328125,-0.658203125,1
13.0,-0.83349609375,0.318115234375,-0.423828125,0
13.03,-0.649658203125,0.239990234375,-0.318359375,0
13.07,-0.521728515625,0.171630859375,-0.048095703125,0
13.1,0.00830078125,0.10302734375,0.3525390625,0
13.14,-0.590576171875,-0.032958984375,0.01416015625,0
13.17,-0.2705078125,-0.280517578125,0.329345703125,0
13.21,-0.788330078125,-0.93310546875,0.34912109375,0
13.24,-0.98486328125,-1.36743164062,0.193359375,0
13.28,-1.16333007812,-0.53173828125,0.277099609375,0
13.31,-1.3505859375,-0.14306640625,0.326416015625,0
13.34,-0.93701171875,-0.08349609375,0.479248046875,0
13.38,-0.876220703125,-0.179443359375,0.302734375,0
13.41,-0.611328125,-0.078369140625,-0.12060546875,0
13.45,-0.521240234375,-0.135986328125,-0.187255859375,0
13.48,-1.29418945312,-0.652587890625,-0.31640625,0
13.52,-1.9248046875,-0.91357421875,-0.753173828125,0
13.55,-0.951171875,-0.128173828125,-0.21240234375,0
13.59,-0.510009765625,-0.1337890625,-0.369873046875,0
13.62,-0.6650390625,-0.237548828125,-0.673828125,0
13.66,-1.14965820312,-0.335205078125,-0.065673828125,0
13.69,-1.02978515625,-0.5009765625,-0.218994140625,0
13.72,-1.07543945312,-0.283447265625,-0.601806640625,0
13.76,-1.00756835938,-0.1513671875,-0.432373046875,0
13.79,-1.06665039062,-0.0068359375,-0.295166015625,0
13.83,-1.06811523438,0.049560546875,-0.43115234375,0
13.86,-0.891357421875,0.233154296875,-0.261962890625,0
13.9,-0.079345703125,-0.3212890625,-0.896240234375,0
13.93,-0.7177734375,-0.111328125,-0.587890625,0
13.97,-1.4111328125,-0.223388671875,-0.841796875,0
14.0,-1.78051757812,-0.013916015625,-0.894287109375,0
14.04,-0.951171875,-0.12841796875,-0.392333984375,0
14.07,-0.888916015625,0.471435546875,-0.34814453125,0
14.11,-0.796630859375,0.59423828125,-0.26416015625,0
14.14,-0.92822265625,0.4462890625,-0.33203125,0
14.18,-0.9072265625,0.228271484375,-0.368408203125,0
14.21,-0.9443359375,-0.37451171875,-0.446044921875,0
14.25,-0.91162109375,-0.4765625,-0.263671875,0
14.29,-0.740234375,-0.243408203125,-0.803466796875,0
14.32,-0.6884765625,-0.02001953125,-0.600830078125,0
14.36,-0.980712890625,0.124267578125,-0.45361328125,0
14.39,-0.79931640625,0.09033203125,-0.526123046875,0
14.43,-0.958740234375,0.159423828125,-0.28955078125,0
14.46,-0.91796875,-0.050048828125,-0.3681640625,0
14.5,-0.88818359375,-0.0927734375,-0.28955078125,0
14.54,-1.1455078125,-0.012939453125,-0.365966796875,0
14.57,-0.981201171875,0.107666015625,-0.552001953125,0
14.61,-0.990234375,0.024658203125,-0.3505859375,0
14.64,-1.1640625,0.02978515625,-0.216064453125,0
14.68,-1.09790039062,0.087890625,-0.4013671875,0
14.71,-1.0224609375,-0.10107421875,-0.022216796875,0
14.75,-1.08227539062,0.02685546875,0.0341796875,0
14.79,-0.8125,0.23193359375,-0.335693359375,0
14.82,-0.704345703125,0.19580078125,-0.365966796875,0
14.86,-0.58984375,0.15185546875,0.063720703125,0
14.89,-0.536865234375,0.09814453125,0.1435546875,0
14.93,-0.427490234375,0.350830078125,0.356201171875,0
14.96,0.304443359375,-0.018798828125,-0.998046875,0
15.0,-0.0791015625,-0.237060546875,-0.22607421875,0
15.04,-0.404296875,-0.887939453125,0.711181640625,0
15.07,0.18994140625,0.001708984375,-1.1943359375,0
15.11,-3.53515625,-1.5068359375,-1.24731445312,0
15.14,-2.61791992188,-1.66967773438,-1.00903320312,0
15.18,1.833984375,-0.902587890625,-2.1728515625,0
15.21,-0.071044921875,-0.69384765625,0.14501953125,0
15.25,0.053955078125,-0.042236328125,0.736328125,0
15.29,-1.943359375,-0.24267578125,1.17553710938,0
15.32,-0.413330078125,-0.39794921875,0.21826171875,0
15.36,-0.823486328125,-0.545654296875,0.453125,0
15.39,-0.471923828125,-0.55126953125,0.63720703125,0
15.43,-0.817138671875,-0.6162109375,0.73681640625,0
15.46,-0.746337890625,-0.72119140625,0.387939453125,0
15.5,-0.857421875,-0.810791015625,0.489990234375,0
15.54,-0.712158203125,-1.12060546875,0.512451171875,0
15.57,-0.419189453125,-1.00537109375,0.439208984375,0
15.61,-0.40185546875,-0.8125,0.566162109375,0
15.64,-0.158447265625,-0.69482421875,0.85693359375,0
15.68,-0.35546875,-0.662841796875,1.03344726562,0
15.71,-0.76513671875,-0.428466796875,0.689453125,0
15.75,-0.876220703125,-0.30615234375,0.421142578125,0
15.79,-0.66943359375,-0.25830078125,0.549072265625,0
15.82,-0.349609375,-0.21826171875,0.51513671875,0
15.86,-0.13037109375,-0.11962890625,0.314697265625,0
15.89,-0.29248046875,-0.204833984375,0.216064453125,0
15.93,-0.258056640625,-0.22509765625,0.5556640625,0
15.96,-1.11206054688,-0.106201171875,0.505126953125,0
16.0,-1.115234375,0.119873046875,0.18701171875,0
16.03,0.79443359375,0.671630859375,-0.333984375,0
16.06,0.168212890625,-0.6416015625,0.33056640625,0
16.09,-1.04223632812,-0.282470703125,0.77685546875,0
16.12,-0.98876953125,-0.480224609375,-0.468994140625,0
16.16,-1.94677734375,-1.40087890625,0.251708984375,0
16.19,-1.07104492188,-2.09716796875,-0.553466796875,0
16.22,0.49462890625,-1.57373046875,0.420166015625,0
16.25,-0.46875,-1.1845703125,0.18212890625,0
16.28,-0.66748046875,-0.74169921875,-0.2109375,0
16.31,-1.23486328125,-0.5693359375,0.606689453125,0
16.34,-1.15209960938,-0.49755859375,0.807373046875,0
16.38,-1.04077148438,-0.42919921875,0.54541015625,0
16.41,-1.17578125,-0.22216796875,0.379150390625,0
16.44,-0.947265625,-0.154541015625,0.498779296875,0
16.47,-1.00244140625,0.023681640625,0.539306640625,0
16.5,-0.6103515625,0.17431640625,0.88623046875,0
16.53,-0.627685546875,-0.013671875,0.6806640625,0
