time,x,y,z,class
0.0,0.2626953125,-0.6884765625,0.8271484375,3
0.04,0.213134765625,-0.776123046875,0.727294921875,3
0.08,0.2294921875,-0.835693359375,0.79248046875,3
0.12,0.33935546875,-0.939697265625,1.00610351562,3
0.17,0.246826171875,-1.2333984375,1.07568359375,3
0.21,0.133056640625,-1.09497070312,0.796875,3
0.25,0.135986328125,-0.725830078125,0.56640625,3
0.29,0.180908203125,-0.543701171875,0.571044921875,3
0.33,0.093017578125,-0.5859375,0.638671875,3
0.38,0.0263671875,-0.587646484375,0.712646484375,3
0.42,-0.010009765625,-0.583984375,0.76416015625,3
0.46,-0.017578125,-0.607177734375,0.816162109375,3
0.5,0.01904296875,-0.641357421875,0.83837890625,3
0.54,0.067138671875,-0.640625,0.80322265625,3
0.58,0.14990234375,-0.583251953125,0.802734375,3
0.62,0.1728515625,-0.591552734375,0.791015625,3
0.67,0.1552734375,-0.5341796875,0.80224609375,3
0.71,0.10400390625,-0.560546875,0.79443359375,3
0.75,0.136962890625,-0.598388671875,0.830078125,3
0.79,0.21240234375,-0.569580078125,0.821533203125,3
0.83,0.576416015625,-0.41796875,0.78125,3
0.88,0.73095703125,-0.218505859375,0.669921875,3
0.92,0.31787109375,-0.600341796875,0.7626953125,3
0.96,-0.042236328125,-0.7822265625,0.678466796875,3
1.0,0.4443359375,-0.42529296875,0.728271484375,3
1.03,0.984375,-0.15087890625,0.901611328125,3
1.07,4.4853515625,1.84301757812,2.42236328125,3
1.1,0.33740234375,-2.40307617188,-0.148681640625,3
1.14,0.508544921875,-1.78198242188,0.3349609375,3
1.17,-0.910400390625,-2.15576171875,0.885986328125,3
1.21,-0.746337890625,-1.6240234375,0.7373046875,3
1.24,-0.18505859375,-0.780029296875,0.715087890625,3
1.28,0.1669921875,-0.3134765625,0.2431640625,3
1.31,0.20068359375,-0.284912109375,0.399658203125,3
1.34,0.089111328125,-0.1904296875,-0.169189453125,3
1.38,-1.25048828125,-1.22338867188,-0.4775390625,3
1.41,-1.14453125,-1.27734375,-0.1884765625,3
1.45,-1.015625,-1.14916992188,0.405029296875,3
1.48,-1.0771484375,-1.05615234375,0.520263671875,3
1.52,-0.79052734375,-0.581298828125,0.65869140625,3
1.55,-0.8251953125,-0.370849609375,0.42041015625,3
1.59,-0.850830078125,-0.156982421875,0.38525390625,3
1.62,-1.12646484375,0.013427734375,0.47705078125,3
1.66,-1.06860351562,0.19091796875,-0.0810546875,3
1.69,-0.784912109375,0.41796875,-0.14013671875,3
1.72,-0.988037109375,-0.128173828125,-0.89892578125,3
1.76,-1.32397460938,-1.19262695312,-0.78125,3
1.79,0.04931640625,-1.43286132812,-0.802978515625,3
1.83,-0.078125,-1.62744140625,-0.885498046875,3
1.86,-0.013916015625,-1.76635742188,-0.694580078125,3
1.9,0.0751953125,-1.7099609375,-0.483154296875,3
1.93,0.701904296875,-1.009765625,-0.11083984375,3
1.97,0.35693359375,-0.9306640625,-0.101806640625,3
2.0,-0.279541015625,-0.59912109375,-0.29736328125,3
2.03,-1.3857421875,-0.897216796875,-0.34521484375,3
2.06,-0.61865234375,-0.757568359375,-0.634765625,3
2.1,-0.587890625,-0.51611328125,-0.899658203125,3
2.13,-0.812744140625,-0.350341796875,-1.59204101562,3
2.16,-1.06616210938,-0.39013671875,-1.06201171875,3
2.19,-1.37329101562,-0.611328125,-0.351318359375,3
2.23,-1.42749023438,-0.495849609375,-0.268798828125,3
2.26,-1.1025390625,-0.290283203125,0.09912109375,3
2.29,-1.11254882812,-0.337158203125,0.157958984375,3
2.32,-0.33154296875,-0.567626953125,-0.213623046875,3
2.35,-0.33837890625,-0.72607421875,-0.313720703125,3
2.39,0.22509765625,-1.49829101562,-1.62524414062,3
2.42,0.3701171875,-1.88232421875,-1.49536132812,3
2.45,0.3359375,-1.10375976562,-0.864990234375,3
2.48,0.208740234375,-0.9638671875,-0.58837890625,3
2.52,-0.009765625,-0.8349609375,-0.601318359375,3
2.55,0.001708984375,-0.789306640625,-0.4775390625,3
2.58,-0.08056640625,-0.51318359375,-0.435791015625,3
2.61,-0.199462890625,-0.35693359375,-0.54443359375,3
2.65,-0.375732421875,-0.274658203125,-0.677001953125,3
2.68,-0.641357421875,-0.376708984375,-0.255859375,3
2.71,-0.909912109375,-0.515625,-0.221435546875,3
2.74,-1.54028320312,-1.01684570312,-0.469970703125,3
2.77,-1.87890625,-1.31201171875,-0.56103515625,3
2.81,0.52783203125,-1.09985351562,0.109619140625,3
2.84,-0.783203125,-1.22485351562,-0.64794921875,3
2.87,-1.08715820312,-0.71728515625,-0.837646484375,3
2.9,-0.560791015625,-0.388671875,-0.748291015625,3
2.94,-0.474365234375,-0.230712890625,-0.856201171875,3
2.97,-0.5361328125,-0.263916015625,-0.88134765625,3
3.0,-0.22021484375,-0.35546875,-0.61865234375,3
3.03,-0.1875,-0.423828125,-0.28125,3
3.06,-0.4599609375,-0.673828125,-0.050537109375,3
3.1,-0.477783203125,-0.770751953125,-0.355712890625,3
3.13,-0.476318359375,-0.77587890625,-0.60400390625,3
3.16,-0.317138671875,-0.793701171875,-0.68017578125,3
3.19,0.2275390625,-1.12646484375,-1.00146484375,3
3.23,-0.142822265625,-1.23852539062,-0.794921875,3
3.26,-0.469970703125,-1.09423828125,-0.119140625,3
3.29,-0.5703125,-0.746826171875,-0.14013671875,3
3.32,-0.72119140625,-0.595458984375,0.195068359375,3
3.35,-0.507568359375,-0.498779296875,0.332275390625,3
3.39,-0.530517578125,-0.697998046875,-0.138671875,3
3.42,-0.427490234375,-0.597412109375,0.269775390625,3
3.45,-0.549560546875,-0.78125,0.310546875,3
3.48,-0.57275390625,-0.745849609375,0.46630859375,3
3.52,-0.64453125,-0.665771484375,0.600341796875,3
3.55,-0.81201171875,-0.549560546875,0.41552734375,3
3.58,-0.7705078125,-0.517578125,0.497314453125,3
3.61,-0.944580078125,-0.655517578125,0.56787109375,3
3.65,-0.72998046875,-0.429931640625,0.702392578125,3
3.68,-0.583984375,-0.423583984375,0.62353515625,3
3.71,-0.480224609375,-0.389892578125,0.502685546875,3
3.74,-0.6494140625,-0.545654296875,0.540283203125,3
3.77,-0.46142578125,-0.43212890625,0.46923828125,3
3.81,-0.369384765625,-0.501953125,0.443603515625,3
3.84,-0.453857421875,-0.523193359375,0.649169921875,3
3.87,-0.380859375,-0.565185546875,0.72412109375,3
3.9,-0.228515625,-0.603271484375,0.8623046875,3
3.94,-0.193359375,-0.73583984375,0.782958984375,3
3.97,-0.146240234375,-0.599609375,0.62158203125,3
4.0,-0.327392578125,-0.74365234375,0.4150390625,3
4.03,-0.43359375,-0.7333984375,0.62451171875,3
4.07,-0.680908203125,-0.555908203125,1.103515625,3
4.1,-0.665771484375,-0.41357421875,1.05639648438,3
4.13,-0.358642578125,-0.323974609375,0.791015625,3
4.17,-0.269775390625,-0.689453125,1.02416992188,3
4.2,-0.539306640625,-0.33740234375,0.55126953125,3
4.23,-0.534423828125,-0.426025390625,0.815673828125,3
4.27,-0.525146484375,-0.44775390625,0.928955078125,3
4.3,-0.573974609375,-0.34814453125,0.844970703125,3
4.33,-0.605224609375,-0.11474609375,0.7265625,3
4.37,-0.676025390625,-0.08935546875,0.921142578125,3
4.4,-0.60693359375,-0.146484375,1.1396484375,3
4.43,-0.380126953125,-0.525146484375,0.701416015625,3
4.47,-0.12451171875,-0.841796875,0.341796875,3
4.5,0.07080078125,-0.758056640625,1.0087890625,3
4.53,0.070556640625,-1.138671875,0.89599609375,3
4.57,0.709716796875,-0.8935546875,1.1708984375,3
4.6,0.893798828125,-0.955078125,0.58935546875,3
4.63,0.16259765625,-1.38232421875,-0.283447265625,3
4.67,-0.208740234375,-1.44482421875,-0.502197265625,3
4.7,-0.5859375,-1.45483398438,-0.562255859375,3
4.73,-0.13330078125,-0.954833984375,-0.40283203125,3
4.77,0.112548828125,-0.6416015625,-0.450439453125,3
4.8,0.080078125,-0.374267578125,-0.457275390625,3
4.83,-0.76806640625,-0.724609375,-0.0107421875,3
4.87,-0.956787109375,-0.808349609375,-0.29833984375,3
4.9,-1.36596679688,-0.92626953125,-0.55322265625,3
4.93,-2.09765625,-1.67944335938,0.0751953125,3
4.97,-0.724853515625,-0.38671875,2.06420898438,3
5.0,-0.626708984375,-0.405517578125,-0.103515625,3
5.03,-0.418212890625,-0.487548828125,0.36474609375,3
5.07,-0.5380859375,-0.582275390625,0.196044921875,3
5.1,-0.7802734375,-0.599853515625,-0.62158203125,3
5.13,-0.33984375,-0.49560546875,-0.110107421875,3
5.17,-0.243896484375,-0.543701171875,0.59765625,3
5.2,-0.70556640625,-0.867431640625,0.43408203125,3
5.23,-0.559326171875,-0.636962890625,0.380859375,3
5.27,-0.68896484375,-0.573486328125,0.268798828125,3
5.3,-0.64013671875,-0.76416015625,0.33984375,3
5.33,-0.806396484375,-0.82373046875,0.4833984375,3
5.37,-0.589111328125,-0.4150390625,0.321044921875,3
5.4,-0.696044921875,-0.377685546875,0.376708984375,3
5.43,-0.515869140625,-0.552978515625,0.70068359375,3
5.47,-0.462646484375,-0.610107421875,0.723876953125,3
5.5,-0.3505859375,-0.636474609375,1.02124023438,3
5.53,-0.394775390625,-0.4755859375,0.65478515625,3
5.57,-0.3134765625,-0.278564453125,0.9501953125,3
5.6,-0.4296875,-0.09423828125,1.18115234375,3
5.63,-0.526611328125,-0.28857421875,0.9599609375,3
5.67,-0.260498046875,-0.642822265625,0.699951171875,3
5.7,-0.07275390625,-0.580078125,0.94140625,3
5.73,0.183837890625,-0.8828125,1.0263671875,3
5.77,0.136962890625,-1.34106445312,0.90869140625,3
5.8,0.15966796875,-1.10668945312,0.54296875,3
5.83,0.164794921875,-0.90087890625,0.484130859375,3
5.87,0.175537109375,-0.903076171875,0.788818359375,3
5.9,-0.01318359375,-1.08618164062,0.1162109375,3
5.93,-0.3505859375,-1.21826171875,-0.8095703125,3
5.97,-0.849853515625,-1.02563476562,-0.717041015625,3
6.0,-0.464111328125,-0.56298828125,-0.1328125,3
6.03,-0.255859375,-0.289794921875,0.375244140625,3
6.07,0.06494140625,-0.10888671875,0.842529296875,3
6.1,-0.530517578125,-0.486328125,0.929443359375,3
6.14,-0.4560546875,-0.47900390625,1.05859375,3
6.17,-0.123779296875,-0.2958984375,0.66259765625,3
6.21,0.336669921875,-0.037353515625,0.650146484375,3
6.24,0.856201171875,0.271484375,0.47314453125,3
6.28,2.14721679688,0.145263671875,1.32861328125,3
6.31,0.231201171875,-0.956787109375,1.76000976562,3
6.34,-0.15185546875,-0.739990234375,1.00317382812,3
6.38,-0.36083984375,-0.916259765625,0.79052734375,3
6.41,-0.2099609375,-1.1328125,0.913818359375,3
6.45,0.205078125,-0.9482421875,0.84033203125,3
6.48,0.423583984375,-0.609375,0.78076171875,3
6.52,-0.080078125,-0.37353515625,0.637451171875,3
6.55,0.014892578125,0.714599609375,0.53662109375,3
6.59,-0.43115234375,0.6416015625,0.732177734375,3
6.62,-0.287109375,0.245361328125,1.33544921875,3
6.66,0.088623046875,0.25341796875,1.03149414062,3
6.69,0.216552734375,-0.458251953125,0.81884765625,3
6.72,0.4892578125,-1.04638671875,0.974853515625,3
6.76,0.42041015625,-0.416015625,0.92919921875,3
6.79,-0.087890625,-1.35083007812,0.65673828125,3
6.83,-0.163330078125,-1.60693359375,0.871826171875,3
6.86,0.204833984375,-1.150390625,0.7578125,3
6.9,0.230712890625,-1.13061523438,0.743896484375,3
6.93,0.197021484375,-1.06787109375,0.838623046875,3
6.97,0.186279296875,-0.7568359375,0.627685546875,3
7.0,-0.158203125,-0.67626953125,0.675537109375,3
7.03,-0.0224609375,0.9755859375,0.153564453125,3
7.07,1.17236328125,2.11694335938,0.630126953125,3
7.1,-1.0380859375,-0.25830078125,1.609375,3
7.14,0.05908203125,0.520751953125,1.86474609375,3
7.17,0.02978515625,-1.63940429688,0.74951171875,3
7.21,0.3896484375,-1.49047851562,1.08325195312,3
7.24,0.3232421875,-0.99609375,0.938720703125,3
7.28,0.273681640625,-0.74365234375,1.03515625,3
7.31,0.1533203125,-0.927734375,1.0869140625,3
7.34,0.656494140625,-0.830810546875,0.87353515625,3
7.38,-0.000244140625,-1.15258789062,0.034912109375,3
7.41,-0.064453125,-1.02563476562,0.04833984375,3
7.45,-0.440673828125,-0.848876953125,-0.2177734375,3
7.48,-0.42041015625,-0.71728515625,-0.395751953125,3
7.52,-0.44921875,-0.3828125,-0.061279296875,3
7.55,-0.626953125,-0.41015625,-0.06103515625,3
7.59,-0.633544921875,-0.514404296875,-0.052734375,3
7.62,-0.571044921875,-0.4677734375,-0.24658203125,3
7.66,-0.5205078125,-0.69775390625,-0.086669921875,3
7.69,-0.59033203125,-0.754638671875,0.160400390625,3
7.72,-0.950927734375,-0.9189453125,0.220458984375,3
7.76,-0.754150390625,-0.7685546875,0.190185546875,3
7.79,-0.82958984375,-0.556640625,0.30712890625,3
7.83,-0.64892578125,-0.4052734375,0.508056640625,3
7.86,-0.886962890625,-0.716552734375,0.9013671875,3
7.9,-0.8173828125,-0.69140625,0.9560546875,3
7.93,-0.65185546875,-0.593505859375,0.941162109375,3
7.97,-0.61669921875,-0.52783203125,0.861572265625,3
8.0,-0.62646484375,-0.41455078125,0.802978515625,2
8.03,-0.31982421875,-0.2177734375,0.70458984375,2
8.06,-0.701416015625,-0.62744140625,0.927490234375,2
8.1,-0.430419921875,-0.39501953125,0.718017578125,2
8.13,-0.339111328125,-0.72021484375,0.89208984375,2
8.16,-0.045166015625,-0.6474609375,0.828857421875,2
8.19,-0.17529296875,-0.6484375,0.621337890625,2
8.23,0.44970703125,-1.19848632812,0.985595703125,2
8.26,0.531982421875,-1.39965820312,0.79052734375,2
8.29,0.66259765625,-1.24926757812,0.0439453125,2
8.32,0.603271484375,-1.22045898438,-0.350341796875,2
8.35,0.57568359375,-1.12475585938,-0.234619140625,2
8.39,0.655517578125,-0.990966796875,-0.097412109375,2
8.42,0.282958984375,-0.961669921875,-0.07666015625,2
8.45,-0.982666015625,-1.32495117188,-0.19873046875,2
8.48,-0.601318359375,-0.98388671875,0.36572265625,2
8.52,-0.578369140625,-0.736572265625,0.11865234375,2
8.55,-1.02807617188,-0.9990234375,-0.443359375,2
8.58,-0.843505859375,-0.487060546875,0.583251953125,2
8.61,-0.716552734375,-0.197265625,0.22802734375,2
8.65,-0.62158203125,-0.0615234375,0.568603515625,2
8.68,-0.779052734375,0.021484375,0.565673828125,2
8.71,-0.54345703125,0.114501953125,0.507080078125,2
8.74,-0.155029296875,-0.122314453125,0.905517578125,2
8.77,-0.63916015625,-0.905029296875,0.872314453125,2
8.81,-0.249267578125,-1.46166992188,1.748046875,2
8.84,0.05859375,-0.60498046875,0.8544921875,2
8.87,0.721435546875,-1.4716796875,0.404296875,2
8.9,1.08422851562,-1.498046875,0.22998046875,2
8.94,0.498046875,-1.30810546875,0.0595703125,2
8.97,0.746826171875,-1.17358398438,0.45556640625,2
