time,x,y,z,class
3.46,80.8384170532,-131.753051758,-44.4969520569,3
3.5,50.0762214661,-73.5670776367,-8.21646404266,3
3.54,13.4908542633,0.701219499111,-4.45121955872,3
3.58,26.6463413239,-16.1280498505,-17.0731716156,3
3.62,30.5182933807,-12.3780488968,-19.7408542633,3
3.67,37.7896347046,-14.2073173523,-17.5152435303,3
3.71,41.2652435303,-34.6798782349,4.71036577225,3
3.75,32.4237823486,-20.259147644,9.29878044128,3
3.79,37.1189041138,-37.6981697083,23.5823173523,3
3.83,49.5731735229,-67.6067123413,24.192073822,3
3.88,29.8780498505,-30.1067085266,16.5548782349,3
3.92,21.9207324982,-23.5365867615,13.6890249252,3
3.96,13.0487804413,-5.44207334518,9.93902492523,3
4.0,17.1189022064,-3.52134156227,10.5945119858,3
4.04,-2.57621955872,-5.16768312454,-1.8292683363,3
4.08,6.32621955872,-23.9939022064,-0.304878056049,3
4.12,12.8963413239,-22.0579280853,1.02134144306,3
4.16,18.7957324982,-11.0060977936,0.472560971975,3
4.2,11.6615858078,1.58536589146,5.64024400711,3
4.24,-9.72560977936,19.009147644,8.30792713165,3
4.28,24.6646347046,-12.7896347046,5.25914669037,3
4.32,28.1707324982,-24.0548782349,12.0426836014,3
4.36,20.7012195587,-24.009147644,17.9878044128,3
4.4,38.7652435303,-41.5396347046,-9.23780536652,3
4.44,-33.0030479431,-8.15548801422,-22.3780498505,3
4.48,-37.5914649963,-15.5792684555,-26.1890258789,3
4.52,-67.3475646973,36.9054870605,-49.6646347046,3
4.56,-96.3719558716,80.8689041138,-63.7652435303,3
4.6,-105.655487061,117.225608826,-52.5762214661,3
4.64,-196.814025879,227.5,-17.4390239716,3
4.68,-316.600616455,499.496948242,75.884147644,3
4.72,-239.573181152,473.856719971,94.1006088257,3
4.76,5.38109779358,75.5792694092,101.615852356,3
4.8,121.966468811,-124.908538818,90.1524429321,3
4.84,-0.0304878056049,-74.1310958862,-45.5030479431,3
4.88,-269.100616455,128.079269409,1.09756100178,3
4.92,-319.634155273,191.875,3.7804877758,3
4.96,-29.009147644,142.576217651,43.7804870605,3
5.0,-85.1829299927,211.356704712,27.8963413239,3
5.04,-57.7134170532,12.3628053665,9.26829242706,3
5.08,-66.4634170532,16.5853652954,-10.3201217651,3
5.12,167.012191772,-273.82623291,-86.9054870605,3
5.17,251.371963501,-362.881103516,-90.6859741211,3
5.21,189.542694092,-218.353668213,-87.6067123413,3
5.25,112.606712341,-126.554878235,-58.8871955872,3
5.29,38.8871955872,-61.0213432312,-22.4237804413,3
5.33,37.6981697083,-71.0518341064,-26.0060977936,3
5.38,38.6585388184,-63.3231735229,-6.21951246262,3
5.42,18.5975608826,-47.4237823486,0.640243887901,3
5.46,41.6158561707,-55.7774391174,16.692073822,3
5.5,67.8048782349,-34.4969520569,19.1615867615,3
5.54,46.432926178,-3.85670733452,18.841463089,3
5.58,45.7621955872,-46.2804870605,21.5548782349,3
5.62,58.4603691101,-52.682926178,14.6341466904,3
5.67,49.3445129395,-37.2103652954,-0.609756112099,3
5.71,31.875,-45.9756126404,4.69512224197,3
5.75,0.243902444839,-28.1859760284,9.19207382202,3
5.79,-13.5213413239,-21.3109760284,-6.32621955872,3
5.83,-76.5853652954,79.8018341064,-25.2439022064,3
5.88,-125.655487061,192.164642334,-14.3902444839,3
5.92,-181.920730591,247.454269409,6.32621955872,3
5.96,149.451217651,-302.5,48.0945129395,3
6.0,189.512207031,-378.414642334,45.8993911743,3
6.06,141.448181152,-321.448181152,61.4176826477,3
6.11,28.3993911743,-150.579269409,136.509155273,3
6.17,7.05792713165,-143.567077637,136.341461182,3
6.22,4.80182933807,-217.088424683,111.143295288,3
6.28,20.533536911,-248.902450562,76.875,3
6.33,4.31402444839,-214.085372925,-43.8414649963,3
6.39,-43.4908561707,-61.9207344055,-47.942073822,3
6.44,-9.84756088257,-28.7347564697,-82.1493911743,3
6.5,-21.067073822,18.4298782349,-84.8475646973,3
6.56,-4.25304889679,38.75,27.4695129395,3
6.61,-0.426829278469,-19.7865867615,-21.8140239716,3
6.67,6.81402444839,-22.6371955872,-31.4634151459,3
6.72,3.64329266548,5.5182929039,-41.7987823486,3
6.78,2.89634156227,-24.6646347046,-37.9268302917,3
6.83,-19.0701217651,1.8597561121,-49.6493911743,3
6.89,-46.5701217651,64.375,-82.4542694092,3
6.94,-27.759147644,82.2560958862,-36.9359779358,3
7.0,15.7012195587,-34.4359779358,64.3597564697,3
7.04,2.94207334518,-39.0396347046,73.8109741211,3
7.08,43.384147644,-149.740859985,46.1128044128,3
7.12,15.7926836014,-124.298782349,-31.0975608826,3
7.16,66.4634170532,-27.134147644,-121.158538818,3
7.2,-62.6676826477,88.4756088257,-48.6890258789,3
7.24,-72.8963394165,135.091461182,-26.1128063202,3
7.28,-69.832321167,215.884155273,-21.2957324982,3
7.32,-90.9451217651,255.503051758,-16.8902435303,3
7.36,-95.625,155.792694092,36.7835388184,3
7.4,-136.26524353,238.993911743,91.9969558716,3
7.44,-80.9451217651,194.618911743,105.457321167,3
7.48,-88.0182952881,238.475616455,115.106712341,3
7.52,-22.1036586761,147.073181152,21.3567085266,3
7.56,60.442073822,39.8018302917,-39.7560997009,3
7.6,88.1402435303,-2.28658533096,-57.0426826477,3
7.64,176.067077637,-206.935974121,-104.070121765,3
7.68,151.280487061,-207.820129395,-93.5213470459,3
7.72,52.5457344055,-152.103668213,-66.0365905762,3
7.76,29.5426845551,-146.051834106,-62.8810997009,3
7.8,24.1310977936,-161.875,-38.2012214661,3
7.84,10.0457315445,-126.158538818,-37.8810997009,3
7.88,4.49695110321,-33.6280479431,0.335365861654,3
7.92,22.8658542633,-42.9573173523,12.9725608826,3
7.96,23.3384151459,-7.13414669037,19.8932933807,3
8.0,54.4512214661,-18.6890239716,24.009147644,2
8.05,96.509147644,-101.280487061,36.509147644,2
8.09,63.5975608826,-98.7957305908,36.1585388184,2
8.14,57.6981735229,-115.64024353,19.4817085266,2
8.18,34.375,-90.091468811,12.0731706619,2
8.23,-68.8262176514,33.2164649963,-15.3506097794,2
8.27,-99.2530517578,87.6524429321,-23.4451217651,2
8.32,-111.539634705,125.167686462,3.94817090034,2
8.36,-131.463424683,153.795730591,20.5792694092,2
8.41,-124.710365295,146.478668213,21.7378063202,2
8.45,-144.98475647,173.445129395,6.49390268326,2
8.5,-27.4847564697,66.7682952881,-23.5213413239,2
8.55,55.1524391174,-35.9146347046,-40.5792694092,2
8.59,-31.6158542633,99.375,-41.6006088257,2
8.64,94.2835388184,-147.591461182,8.04878044128,2
8.68,38.4603652954,-125.137199402,-4.57317066193,2
8.73,24.4359760284,-66.4329299927,-25.0,2
8.77,41.7987823486,-34.5731697083,-1.41768300533,2
8.82,94.2530517578,-33.8262214661,26.2652454376,2
8.86,37.6676826477,18.216463089,14.4664640427,2
8.91,-20.9298782349,17.8201217651,13.033536911,2
8.95,-75.1524429321,100.746955872,-5.5182929039,2
9.0,-112.667686462,190.060974121,-36.875,2
9.04,-5.97560977936,69.4817123413,-52.0884170532,2
9.08,-25.625,103.582321167,-53.75,2
9.12,53.2469520569,-26.9054889679,-54.1615867615,2
9.16,36.9359779358,5.74695158005,-42.8506126404,2
9.2,-1.35670733452,49.009147644,1.32621955872,2
9.24,10.7469511032,72.5457305908,32.317073822,2
9.28,-83.3079299927,211.158538818,41.9969520569,2
9.32,-127.637199402,242.103668213,28.3536586761,2
9.36,-5.50304889679,-51.067073822,-11.6768293381,2
9.4,54.0701217651,-114.664634705,-5.68597555161,2
9.44,-20.1067085266,13.5213413239,29.4054889679,2
9.48,-49.5731735229,63.2774391174,37.5152435303,2
9.52,-59.7256126404,62.8048782349,45.3506126404,2
9.56,-21.8902435303,-20.625,30.0152454376,2
9.6,-57.3932952881,-20.7469520569,13.4146347046,2
9.64,-77.5304870605,-32.1646347046,12.7743902206,2
9.68,-57.8810997009,-29.8932933807,32.1493911743,2
9.72,162.164642334,-243.490859985,6.53963422775,2
9.76,176.509155273,-269.893310547,4.00914621353,2
9.8,134.298782349,-237.301834106,-15.5487804413,2
9.84,80.8993911743,-152.317077637,-35.259147644,2
9.88,24.817073822,-97.0731735229,-18.6890239716,2
9.92,11.4634151459,-71.3719558716,-5.54878044128,2
9.96,-17.4695129395,-33.0640258789,-12.8201227188,2
10.0,-1.02134144306,-47.8963432312,-28.0030498505,2
10.05,21.9817085266,-57.5609779358,-11.2804880142,2
10.11,18.9176826477,-27.3018302917,2.80487799644,2
10.16,34.7560997009,-10.0,6.26524400711,2
10.21,62.7286605835,-29.3902454376,10.7012195587,2
10.26,45.0152435303,-9.96951198578,17.0884151459,2
10.32,57.1189041138,-2.86585378647,10.2286586761,2
10.37,9.95426845551,-10.0914640427,24.4359760284,2
10.42,11.3719511032,-19.009147644,21.3109760284,2
10.47,16.158536911,-7.02743911743,8.97865867615,2
10.53,-26.2804889679,84.9237823486,-21.966463089,2
10.58,-27.2103672028,58.2774391174,-100.0,2
10.63,-27.6524391174,55.259147644,-58.1707344055,2
10.68,-124.466468811,256.371948242,42.4085388184,2
10.74,-131.189025879,311.768310547,66.3567123413,2
10.79,-105.198173523,264.740844727,48.6280517578,2
10.84,134.512191772,-385.091461182,67.957321167,2
10.89,-30.0609760284,-311.676849365,112.48475647,2
10.95,-31.4329280853,-318.368896484,130.899398804,2
11.0,-44.8018302917,-229.283538818,117.48475647,2
11.04,-18.75,-204.878051758,110.426834106,2
11.08,-29.4664649963,-103.597564697,97.2561035156,2
11.12,-2.40853667259,-143.582321167,90.4725646973,2
11.17,6.31097555161,-152.240859985,89.7865905762,2
11.21,2.97256112099,-147.149398804,81.341468811,2
11.25,35.0762214661,-163.048782349,33.5823173523,2
11.29,52.134147644,-150.121948242,-2.60670733452,2
11.33,-25.091463089,6.26524400711,-66.7682952881,2
11.38,-46.7378044128,74.3140258789,-100.533538818,2
11.42,-15.4725608826,270.060974121,-193.932937622,2
11.46,-40.3353652954,275.167694092,-63.6280517578,2
11.5,31.7225608826,56.8902435303,51.3414649963,2
11.54,3.00304889679,84.9695129395,62.5,2
11.58,-185.121948242,376.219512939,15.8231706619,2
11.62,-138.170730591,299.45123291,-20.350610733,2
11.67,-67.9268341064,78.3079299927,-39.6798782349,2
11.71,-95.5335388184,97.6829299927,-26.8902454376,2
11.75,-76.4481735229,-28.1097564697,-14.2225608826,2
11.79,-134.832321167,-31.158536911,106.844512939,2
11.83,139.512191772,-308.765258789,38.9024391174,2
11.88,145.884155273,-191.341461182,65.0,2
11.92,177.256103516,-306.280487061,58.3384170532,2
11.96,167.301834106,-314.359771729,2.5,2
12.0,147.743911743,-307.271362305,-41.2195129395,2
12.04,101.585365295,-304.878051758,-105.945121765,2
12.08,47.6981735229,-236.798782349,-119.695121765,2
12.12,-44.7103652954,88.9176864624,-91.2347564697,2
12.16,-56.8445129395,155.655487061,-111.204269409,2
12.2,9.81707382202,59.9847564697,-130.411590576,2
12.24,-68.4451217651,-51.7073173523,9.05487823486,2
12.28,-54.3292694092,1.12804877758,69.3597564697,2
12.32,-53.0487823486,34.9542694092,63.2317085266,2
12.36,13.0182933807,-55.5030517578,24.6036586761,2
12.4,45.6097564697,-113.567077637,11.5853662491,2
12.44,67.759147644,-177.850616455,-19.6798782349,2
12.48,53.1707344055,-172.195129395,-35.3810997009,2
12.52,5.15243911743,-96.0213470459,-113.429878235,2
12.56,-63.125,88.8262252808,-218.963424683,2
12.6,-61.8292694092,91.0365905762,-202.759155273,2
12.64,-169.176834106,186.783538818,-247.850616455,2
12.68,-83.5975646973,35.3048782349,-144.801834106,2
12.72,1.57012200356,-15.3048782349,30.2286586761,2
12.76,26.7682933807,-34.8018302917,129.024398804,2
12.8,12.8658542633,-32.0121955872,154.192077637,2
12.84,1.96646344662,-49.7408561707,185.396347046,2
12.88,-4.28353691101,-40.4573173523,176.036590576,2
12.92,5.50304889679,-38.5060997009,110.746955872,2
12.96,14.6341466904,-43.2621955872,96.9359741211,2
13.0,17.4695129395,-52.0884170532,75.3353652954,2
13.05,17.5,-56.4024391174,72.3780517578,2
13.1,15.7926836014,-56.6006126404,55.2896347046,2
13.14,59.1310997009,-148.506103516,8.94817066193,2
13.19,23.4451217651,-103.246955872,-21.0060977936,2
13.24,-33.6737823486,-7.86585378647,-84.3140258789,2
13.29,-43.9481735229,56.4176826477,-202.118911743,2
13.33,-58.2621955872,91.6615905762,-154.801834106,2
13.38,-26.7378063202,96.5396347046,64.3292694092,2
13.43,-42.6676826477,86.25,87.2713470459,2
13.48,-94.5884170532,85.9298782349,119.481712341,2
13.52,-99.115852356,62.8810997009,127.042686462,2
13.57,-40.3201217651,-18.0487804413,102.576225281,2
13.62,-3.35365867615,-9.98475646973,60.3201217651,2
13.67,74.466468811,-111.021347046,8.97865867615,2
13.71,66.6463394165,-127.347564697,6.58536577225,2
13.76,30.5487804413,-66.6006088257,-0.670731723309,2
13.81,39.1006088257,-47.3780517578,-47.942073822,2
13.86,46.4481735229,-20.1067085266,-87.1493911743,2
13.9,-2.36280488968,142.835372925,-232.835372925,2
13.95,-58.0792694092,260.731719971,-340.487823486,2
14.0,1.37195122242,172.317077637,-288.414642334,2
14.04,-69.2835388184,201.26524353,-236.951217651,2
14.09,-32.3475608826,131.204269409,-41.875,2
14.13,-18.5365848541,101.341468811,6.61585378647,2
14.17,-72.0579299927,178.14024353,50.0152435303,2
14.22,-88.3536605835,195.243911743,48.1554870605,2
14.26,-110.243904114,221.478668213,39.9390258789,2
14.3,-125.472564697,163.719512939,-4.35975599289,2
14.35,-127.957321167,148.445129395,-23.9939022064,2
14.39,-115.838417053,116.280487061,-21.6615867615,2
14.43,-90.884147644,79.3445129395,-27.1189022064,2
14.48,-96.1737823486,87.0274429321,-19.100610733,2
14.52,-76.1737823486,85.6402435303,-10.6859760284,2
14.57,-65.2134170532,80.6402435303,-11.9817075729,2
14.61,-61.1280517578,82.2865905762,-19.9237804413,2
14.65,-50.7317085266,50.7317085266,-25.4573173523,2
14.7,-95.3811035156,41.1585388184,-45.8536605835,2
14.74,-121.829269409,28.7347564697,-40.1067085266,2
14.78,-142.439025879,-14.5731706619,16.7378044128,2
14.83,-168.10975647,-4.14634132385,26.2347564697,2
14.87,-73.8871994019,50.3506126404,-0.625,2
14.91,-9.86280536652,-114.420730591,32.6676826477,2
14.96,3.06402444839,-98.5518341064,93.9786605835,2
15.0,1.58536589146,-114.161590576,101.295730591,2
15.04,-14.7103662491,-85.7774429321,117.637199402,2
15.08,-21.7225608826,-66.9054870605,125.381103516,2
15.12,-47.1951217651,-23.3384151459,126.371955872,2
15.17,-61.4329299927,15.6097564697,116.402442932,2
15.21,-56.4329299927,40.0152435303,71.6310958862,2
15.25,-50.5945129395,37.0426826477,47.9268302917,2
15.29,33.3384170532,-79.5426864624,-22.1951217651,2
15.33,34.7408561707,-41.0975608826,-35.807926178,2
15.38,43.5975608826,-14.5426836014,-62.4542694092,2
15.42,43.9634170532,15.5030488968,-89.115852356,2
15.46,33.6585388184,26.0365867615,-72.6219558716,2
15.5,26.0975608826,21.5701217651,-39.0243911743,2
15.54,38.4603652954,-3.27743911743,-35.8536605835,2
15.58,41.509147644,-5.27439022064,-32.8963432312,2
15.62,35.3963432312,4.58841466904,-22.2713413239,2
15.67,25.3963413239,17.8658542633,-16.9054889679,2
15.71,15.6097564697,23.125,-6.96646356583,2
15.75,20.3201217651,19.8323173523,-0.80792683363,2
15.79,30.7621955872,11.4481706619,10.6707315445,2
15.83,40.8689041138,0.243902444839,11.6158542633,2
15.88,66.1128082275,-27.5,12.2408542633,2
15.92,78.9786605835,-39.4969520569,10.0914640427,2
15.96,114.710365295,-72.0884170532,0.365853667259,2
16.0,125.990859985,-92.7134170532,-13.5365858078,2
16.04,130.030487061,-119.847564697,-18.3689022064,2
16.08,63.5518302917,-68.7652435303,-13.2317075729,2
16.12,29.4054889679,-43.9939041138,-12.2865858078,2
16.17,6.53963422775,-59.8323173523,-4.75609779358,2
16.21,-0.426829278469,-69.7865905762,2.83536601067,2
16.25,5.67073202133,-152.271347046,18.9329280853,2
16.29,13.0030488968,-156.158538818,18.9939022064,2
16.33,1.66158545017,-144.451217651,19.6493911743,2
16.38,-62.4237823486,-17.6067085266,43.3689041138,2
16.42,-85.6554870605,24.4359760284,49.7256126404,2
16.46,-147.469512939,125.701225281,47.3018302917,2
16.5,-199.054885864,206.051834106,40.6097564697,2
16.54,-215.396347046,221.006103516,35.9451217651,2
16.58,-155.182937622,182.286590576,-12.6829271317,2
16.62,-128.216461182,157.423782349,-7.22560977936,2
16.67,-93.125,142.51524353,-11.0975608826,2
16.71,-72.0884170532,96.7378082275,-15.7926836014,2
16.75,-89.2530517578,58.8871955872,-25.0,2
16.79,-19.9390239716,-166.600616455,48.5213432312,2
16.83,-74.9390258789,-121.814025879,70.6554870605,2
16.88,-121.478660583,-85.5487823486,109.817077637,2
16.92,-78.3231735229,-42.0884170532,94.4512252808,2
16.96,44.8628044128,-35.0762214661,37.7743911743,2
17.0,70.8536605835,-37.3475608826,18.3689022064,2
17.04,58.2469520569,13.5823173523,-30.7926845551,2
17.08,53.3689041138,19.8018302917,-47.5914649963,2
17.12,96.3262252808,-57.4695129395,-67.0426864624,2
17.17,127.774391174,-89.0396347046,-72.1798782349,2
17.21,170.823181152,-139.131103516,-84.9237823486,2
17.25,158.064025879,-108.551834106,-75.365852356,2
17.29,117.621955872,-68.2926864624,-50.1981735229,2
17.33,98.8719558716,-61.1890258789,-42.8963432312,2
17.38,37.9878044128,-19.8780498505,-25.6097564697,2
17.42,-19.634147644,-12.0579271317,-21.6615867615,2
17.46,14.7560977936,35.6097564697,-23.567073822,2
17.5,-8.94817066193,58.3079299927,6.55487823486,2
17.54,-40.4725608826,51.3871955872,11.6615858078,2
17.58,-35.6554870605,9.375,9.66463470459,2
17.62,33.1707305908,-96.0365905762,52.134147644,2
17.67,42.6676826477,-102.195121765,51.067073822,2
17.71,56.8140258789,-90.9603652954,33.3993911743,2
17.75,61.1890258789,-79.832321167,28.9176826477,2
17.79,103.429878235,-76.3109741211,-2.43902444839,2
17.83,125.472564697,-125.792686462,-34.2378044128,2
17.88,142.667678833,-120.899391174,-95.625,2
17.92,123.10975647,-101.067077637,-114.573173523,2
17.96,7.19512224197,79.9542694092,-83.6280517578,2
18.0,-12.4390249252,96.2957305908,-71.4176864624,2
18.05,9.89329338074,11.2652444839,-59.8323173523,2
18.09,6.26524400711,-14.4664640427,-61.8140258789,2
18.14,-31.6158542633,20.442073822,-72.4237823486,2
18.18,-61.8445129395,-26.4481716156,25.6554889679,2
18.23,-76.5396347046,-5.24390268326,38.8262214661,2
18.27,-107.713417053,64.5884170532,45.1371955872,2
18.32,-91.6006088257,47.4085388184,45.6402435303,2
18.36,58.6585388184,-100.792686462,47.2256126404,2
18.41,52.1951217651,-44.3597564697,43.3384170532,2
18.45,45.5640258789,-47.2256126404,28.9176826477,2
18.5,-6.72256135941,-12.942073822,-0.975609779358,2
18.55,107.240852356,-155.457321167,-43.9939041138,2
18.59,16.4634151459,-9.29878044128,-15.8993902206,2
18.64,-36.1280479431,59.7103691101,26.0518302917,2
18.68,9.13109779358,-17.1189022064,32.057926178,2
18.73,30.1981716156,-74.8018341064,24.5274391174,2
18.77,12.2865858078,-36.6768302917,3.53658533096,2
18.82,49.7256126404,-100.335365295,-38.2164649963,2
18.86,55.8993911743,-50.0609779358,-100.030487061,2
18.91,52.2408561707,-26.1280498505,-128.10975647,2
18.95,-12.3018293381,100.442077637,-260.746948242,2
19.0,-82.759147644,115.426834106,-19.4512195587,2
19.04,-57.1189041138,148.551834106,51.692073822,2
19.08,-87.5152435303,197.134155273,62.0426826477,2
19.12,-73.0182952881,148.887191772,64.4512176514,2
19.17,-22.3018302917,25.7469520569,67.5762176514,2
19.21,4.57317066193,-78.1554870605,55.7012214661,2
19.25,-21.8902435303,-53.5365867615,50.8384170532,2
19.29,-62.6067085266,14.7865858078,58.5975608826,2
19.33,-64.4664611816,24.6036586761,58.3993911743,2
19.38,-19.2987804413,-81.1890258789,36.6615867615,2
19.42,-21.8292694092,-80.4115905762,23.1707324982,2
19.46,-67.6829299927,19.2530498505,33.5823173523,2
19.5,-69.8170776367,24.4969520569,36.432926178,2
19.54,40.259147644,-39.2225608826,27.759147644,2
19.58,44.2987823486,-39.9695129395,26.8445129395,2
19.62,92.8506088257,-59.1768302917,24.725610733,2
19.67,102.606712341,-75.7012176514,15.0762195587,2
19.71,135.457321167,-158.384155273,-25.8993911743,2
19.75,19.2073173523,-49.4664649963,-41.0518302917,2
19.79,-2.63719511032,-60.9603691101,-40.5640258789,2
19.83,-126.631103516,49.3140258789,-0.594512224197,2
19.88,-176.26524353,104.466468811,31.1737804413,2
19.92,-78.5365905762,110.137199402,66.1737823486,2
19.96,-76.4939041138,108.81098175,44.3140258789,2
20.0,-78.3536605835,108.932929993,30.8384151459,2
20.04,-120.777442932,222.759155273,52.0274391174,2
20.08,-141.310974121,233.353668213,65.4725646973,2
20.12,-132.713424683,257.54574585,77.0884170532,2
20.15,-22.1798782349,61.4786605835,36.4786605835,2
20.19,-11.8292684555,18.2621955872,23.3993911743,2
20.23,-0.899390280247,14.5274391174,-18.1402435303,2
20.27,-1.02134144306,54.2987823486,-32.0731697083,2
20.31,29.2378063202,70.6554870605,-63.7195129395,2
20.35,47.8963432312,51.6768302917,-72.1951217651,2
20.38,125.838417053,17.2865848541,-68.7195129395,2
20.42,237.774398804,-91.707321167,-58.2926826477,2
20.46,224.817077637,-87.5609741211,-29.5884151459,2
20.5,153.826217651,-32.1493911743,-11.7378053665,2
20.54,81.1585388184,-35.3048782349,-0.365853667259,2
20.58,15.5792684555,33.6890258789,34.3445129395,2
20.62,-11.5243902206,58.8719520569,33.6128044128,2
20.65,-44.4207344055,85.5030517578,1.08231711388,2
20.69,-68.75,91.966468811,-4.57317066193,2
20.73,-106.219512939,93.4298782349,8.91768360138,2
20.77,-96.0975646973,91.7225646973,10.9298782349,2
20.81,96.0213470459,-138.810974121,-37.1036605835,2
20.85,213.689025879,-285.70123291,-48.5213432312,2
20.88,182.286590576,-51.6463432312,-11.7378053665,2
20.92,111.798782349,18.841463089,5.27439022064,2
20.96,-16.5396347046,109.054878235,49.0853652954,2
21.0,-153.810974121,91.1280517578,47.7286605835,2
21.04,-149.771347046,21.2804889679,-30.4115867615,2
21.08,-145.807937622,39.2682952881,-34.4969520569,2
21.12,-138.201217651,78.7804870605,-37.057926178,2
21.17,-148.384155273,92.1036605835,-39.4969520569,2
21.21,-107.637199402,69.0701217651,-0.792682945728,2
21.25,-94.5884170532,166.646347046,14.5884151459,2
21.29,-40.884147644,18.0640239716,28.9329280853,2
21.33,-21.4481716156,-92.957321167,24.6798782349,2
21.38,-37.1036605835,-72.8353652954,13.4146347046,2
21.42,-38.5975608826,-41.4481735229,1.8902438879,2
21.46,40.884147644,-36.4481697083,-7.27134180069,2
21.5,81.2042694092,-79.9847564697,-4.84756088257,2
21.54,93.9481735229,-141.905487061,-15.5030488968,2
21.58,81.5243911743,-205.960372925,23.0640258789,2
21.62,62.317073822,-169.466461182,33.9024391174,2
21.67,49.8780517578,-221.829269409,22.7439022064,2
21.71,111.798782349,-293.612823486,59.5426826477,2
