time,x,y,z,class
10.39,40.2743911743,-19.725610733,13.9939031601,0
10.44,50.5335388184,31.5243911743,13.9786586761,0
10.5,60.3658561707,-9.84756088257,24.6798782349,0
10.56,74.1768341064,-84.9390258789,29.0396347046,0
10.61,45.7317085266,-67.0731735229,15.1067075729,0
10.67,36.2804870605,-115.228660583,17.5762195587,0
10.72,60.4115867615,-146.920730591,13.9024391174,0
10.78,45.1371955872,-52.1951217651,70.5640258789,0
10.83,72.3932952881,6.41768312454,63.7347564697,0
10.89,67.2103652954,22.225610733,53.1707344055,0
10.94,34.3597564697,71.1585388184,2.19512200356,0
11.0,-2.45426845551,140.914642334,-8.59756088257,0
11.04,-4.71036577225,124.268295288,-12.6371955872,0
11.07,-11.158536911,79.375,-35.1067085266,0
11.11,-14.4969511032,46.2347564697,-46.6615867615,0
11.15,-40.4725608826,11.8597564697,-69.5426864624,0
11.19,-69.7713394165,3.55182933807,-76.4786605835,0
11.22,-73.9786605835,-2.11890244484,-80.365852356,0
11.26,-71.2804870605,-8.67378044128,-85.7926864624,0
11.3,-48.3384170532,25.6097564697,-69.5579299927,0
11.33,-16.7682933807,-91.8902435303,-29.4664649963,0
11.37,-25.6402454376,-72.6829299927,3.01829266548,0
11.41,-18.9786586761,-69.6036605835,10.8689031601,0
11.44,6.7682929039,-80.1829299927,25.533536911,0
11.48,18.3384151459,-83.4298782349,33.5213432312,0
11.52,43.5518302917,-54.4512214661,43.6280479431,0
11.56,68.841468811,-42.9115867615,54.0243911743,0
11.59,75.9756088257,-68.2317123413,54.4969520569,0
11.63,94.2225646973,-103.10975647,63.2774391174,0
11.67,98.5365905762,-79.5731735229,59.7103691101,0
11.7,98.4298782349,-70.0609741211,49.8780517578,0
11.74,103.73475647,-88.6585388184,39.7256088257,0
11.78,73.0640258789,105.853660583,31.2652454376,0
11.81,67.9420776367,128.902435303,27.134147644,0
11.85,53.6585388184,116.280487061,38.3384170532,0
11.89,43.4451217651,82.2256088257,40.5945129395,0
11.93,24.100610733,35.442073822,35.7012214661,0
11.96,13.2774391174,6.53963422775,33.5975608826,0
12.0,-4.93902444839,3.7804877758,25.6707324982,1
12.05,2.16463422775,-28.2164649963,29.0701217651,1
12.1,-10.0609760284,12.9725608826,39.8475608826,1
12.15,-16.25,19.817073822,43.9786605835,1
12.2,-19.9695129395,-42.1189041138,44.3292694092,1
12.25,-31.600610733,-19.5731716156,42.4390258789,1
12.3,-35.1676826477,-18.2469520569,40.5945129395,1
12.35,-45.7012214661,2.16463422775,41.0975608826,1
12.4,-41.5853652954,-33.6737823486,39.2225608826,1
12.45,-51.5243911743,-40.7774391174,30.975610733,1
12.5,-46.4634170532,-31.1280498505,30.0152454376,1
12.55,-54.1768302917,-18.5975608826,24.1158542633,1
12.6,-69.634147644,-39.2835388184,22.8201217651,1
12.65,-79.0701217651,-11.5091466904,4.20731735229,1
12.7,54.8780517578,85.4420776367,-72.5152435303,1
12.75,152.957321167,138.307937622,-54.2225608826,1
12.8,163.323181152,115.426834106,-36.0518302917,1
12.85,163.704269409,48.8414649963,3.6737806797,1
12.9,91.7835388184,13.8414640427,30.6707324982,1
12.95,53.125,-47.6371955872,-16.783536911,1
13.0,52.4237823486,-132.027435303,7.82012224197,1
13.05,19.2073173523,-89.9390258789,-16.3567085266,1
13.1,10.8536586761,-39.2682952881,-18.033536911,1
13.14,-54.0396347046,3.44512200356,-36.0213432312,1
13.19,-64.832321167,18.4298782349,-45.6097564697,1
13.24,-65.7926864624,20.2286586761,-51.1585388184,1
13.29,-61.3414649963,8.65853691101,-63.9176826477,1
13.33,-61.0823173523,33.8414649963,-65.1981735229,1
13.38,-43.4603652954,78.9024429321,-63.5365867615,1
13.43,-26.1128063202,71.7378082275,-60.9603691101,1
13.48,0.868902444839,19.4817085266,-5.30487823486,1
13.52,-10.3963413239,56.8140258789,12.1189031601,1
13.57,-16.7987804413,17.6524391174,8.79573154449,1
13.62,-18.1554889679,5.18292713165,8.96341514587,1
13.67,-20.3963413239,-2.14939022064,8.5365858078,1
13.71,-20.4725608826,-5.44207334518,7.46951246262,1
13.76,-15.1829271317,9.43597602844,4.8932929039,1
13.81,-14.0243902206,8.33841514587,4.51219511032,1
13.86,-11.2042684555,6.89024400711,1.05182933807,1
13.9,-9.31402492523,5.77743911743,0.884146332741,1
13.95,-5.85365867615,11.3262195587,0.106707319617,1
14.0,-3.42987823486,12.0121955872,-0.50304877758,1
14.05,0.533536612988,10.0457315445,-0.762195110321,1
14.09,2.40853667259,9.28353691101,-0.0914634168148,1
14.14,9.07012176514,8.125,-0.74695122242,1
14.18,11.2042684555,5.56402444839,-0.457317084074,1
14.23,11.2195119858,8.61280536652,-0.762195110321,1
14.27,12.408536911,6.63109779358,-3.32317090034,1
14.32,12.7591466904,15.8384151459,2.02743911743,1
14.36,10.533536911,23.9786586761,5.47256088257,1
14.41,11.5548782349,33.3536605835,9.29878044128,1
14.45,10.0457315445,39.4969520569,7.71341466904,1
14.5,15.6554880142,21.5243911743,10.8536586761,1
14.55,15.1067075729,27.1036586761,16.6158542633,1
14.59,15.7774391174,23.9939022064,18.7804889679,1
14.64,21.6615867615,15.9603662491,28.9176826477,1
14.68,21.4329280853,9.77134132385,30.4878063202,1
14.73,18.7804889679,23.8109760284,29.2530498505,1
14.77,7.28658533096,18.9939022064,31.158536911,1
14.82,4.2682929039,23.9786586761,32.1646347046,1
14.86,-5.82317066193,39.9695129395,41.7835388184,1
14.91,-13.7804880142,29.0396347046,59.4359779358,1
14.95,-28.7347564697,30.2896347046,48.3993911743,1
15.0,-33.4756088257,25.0152454376,25.7926826477,1
15.04,-31.1128063202,16.0518302917,17.6829280853,1
15.08,-27.8658542633,21.3567085266,0.80792683363,1
15.12,-24.7865867615,12.0579271317,1.53963422775,1
15.16,-20.1829280853,1.2195122242,-5.99085378647,1
15.2,-18.5365848541,11.5548782349,-7.75914669037,1
15.24,-14.4512195587,4.45121955872,-8.87195110321,1
15.28,-14.9390249252,12.2103662491,-11.25,1
15.32,-12.8353662491,2.92682933807,-9.375,1
15.36,-13.4603662491,-1.76829266548,-9.29878044128,1
15.4,-15.0457324982,2.17987799644,-5.74695158005,1
15.44,-11.692073822,-6.70731735229,-4.29878044128,1
15.48,-10.3810977936,4.34451246262,2.02743911743,1
15.52,-9.57317066193,6.92073202133,3.38414645195,1
15.56,-6.17378044128,2.39329266548,1.14329266548,1
15.6,-4.67987823486,0.365853667259,2.01219511032,1
15.64,-3.32317090034,7.95731735229,3.65853667259,1
15.68,-2.01219511032,12.6829271317,0.823170721531,1
15.72,10.5792684555,16.1890239716,-1.34146344662,1
15.76,17.6981716156,19.1768302917,-2.62195134163,1
15.8,34.8628044128,8.5365858078,-2.83536601067,1
15.84,39.8932952881,13.4146347046,-4.40548801422,1
15.88,66.5243911743,74.2987823486,-1.32621955872,1
15.92,71.0365905762,84.2378082275,1.95121955872,1
15.96,69.6036605835,31.5396347046,-5.56402444839,1
16.0,65.0,-18.567073822,-15.3506097794,1
16.05,3.58231711388,-100.350608826,-19.5121955872,1
16.1,-14.4207324982,-153.246948242,-15.5792684555,1
16.14,-38.9481735229,-235.64024353,13.5975608826,1
16.19,-46.0518302917,-236.89024353,35.1981697083,1
16.24,-54.3140258789,-216.585372925,63.9329299927,1
16.29,-57.8810997009,-184.283538818,72.1798782349,1
16.33,-44.6036605835,-117.362808228,70.0304870605,1
16.38,-34.4969520569,-109.710365295,63.2469520569,1
16.43,-11.1432933807,-75.4268341064,37.5914649963,1
16.48,-2.08841466904,-53.6432952881,30.5487804413,1
16.52,11.3719511032,-38.4603652954,18.9329280853,1
16.57,14.9695129395,-12.0121955872,-9.17682933807,1
16.62,22.9573173523,-22.4542694092,-13.5365858078,1
16.67,30.5945129395,-45.5640258789,-21.1128063202,1
16.71,31.6615867615,-36.8140258789,-23.0945129395,1
16.76,32.8963432312,-17.850610733,-26.3719520569,1
16.81,33.5823173523,-14.5579271317,-31.1890258789,1
16.86,43.4908561707,-21.6310977936,-45.2134170532,1
16.9,42.9115867615,-13.7652444839,-47.8353652954,1
16.95,43.3231735229,-10.7469511032,-54.6951217651,1
17.0,46.5548782349,-7.63719511032,-58.7804908752,1
17.06,51.2042694092,-7.83536624908,-62.3323173523,1
17.11,20.7621955872,55.0,-24.009147644,1
17.17,-66.6310958862,163.125,58.8262214661,1
17.22,-134.496948242,155.01524353,20.8536586761,1
17.28,-124.862808228,134.222564697,11.5396347046,1
17.33,-89.634147644,65.9756088257,7.91158533096,1
17.39,-68.2469558716,25.2896347046,4.49695110321,1
17.44,-40.7774391174,35.7469520569,1.14329266548,1
17.5,-25.5487804413,33.2774391174,1.69207322598,1
17.56,11.783536911,-0.655487835407,-5.54878044128,1
17.61,20.9146347046,4.54268312454,-5.44207334518,1
17.67,70.9451217651,50.2286605835,-8.26219558716,1
17.72,76.7987823486,31.9664649963,-8.33841514587,1
17.78,68.4451217651,43.8109779358,-6.60060977936,1
17.83,28.6432933807,-35.6402435303,-13.0182933807,1
17.89,2.39329266548,-56.9207344055,-10.0762195587,1
17.94,-39.6646347046,-144.512191772,-0.106707319617,1
18.0,-63.1402435303,-222.256103516,33.6280479431,1
18.04,-62.7743911743,-220.182937622,46.7378044128,1
18.07,-51.2195129395,-163.73475647,61.4939041138,1
18.11,-46.8445129395,-134.679885864,62.3475608826,1
18.14,-29.283536911,-91.4939041138,50.7926826477,1
18.18,-16.1890239716,-78.6585388184,38.1707344055,1
18.21,16.8597564697,-61.9207344055,14.9695129395,1
18.25,18.8871955872,-9.48170757294,-2.62195134163,1
18.29,23.2469520569,-19.0396347046,-7.95731735229,1
18.32,26.2957324982,-19.3902435303,-19.0396347046,1
18.36,29.0701217651,-14.908536911,-22.3628063202,1
18.39,38.5975608826,-27.1036586761,-29.6646347046,1
18.43,41.6615867615,-23.5823173523,-33.2621955872,1
18.46,47.2713432312,-29.0853672028,-47.8048782349,1
18.5,54.1158561707,-41.4481735229,-54.6798782349,1
18.54,60.3048782349,-44.5121955872,-62.8658561707,1
18.57,59.8018302917,-41.0213432312,-67.2865905762,1
18.61,60.7926826477,-50.1981735229,-77.759147644,1
18.64,61.0975608826,-52.4847564697,-79.1006088257,1
18.68,40.5030479431,14.9542684555,-49.3445129395,1
18.71,26.25,75.0762176514,-27.7896347046,1
18.75,-32.6676826477,141.417678833,35.5030479431,1
18.79,-65.7012176514,151.753051758,61.067073822,1
18.82,-134.024398804,223.536590576,76.7987823486,1
18.86,-151.920730591,228.902450562,34.6189041138,1
18.89,-140.807937622,194.618911743,16.600610733,1
18.93,-109.923782349,111.326225281,3.59756112099,1
18.96,-89.1310958862,59.0243911743,-3.18597579002,1
19.0,-58.0487823486,8.68902492523,-6.78353691101,2
19.04,-46.7073173523,2.71341466904,-1.53963422775,2
19.09,-14.6646347046,11.4481706619,6.7682929039,2
19.13,-8.38414669037,6.55487823486,5.30487823486,2
19.17,-10.4115858078,38.7957344055,1.17378056049,2
19.22,-3.73475623131,27.8201217651,2.78963422775,2
19.26,5.21341466904,-4.45121955872,-1.47865855694,2
19.3,4.81707334518,9.48170757294,-2.92682933807,2
19.35,20.5640239716,9.00914669037,-1.2347561121,2
19.39,25.2743911743,7.83536624908,-5.06097555161,2
19.43,31.5243911743,53.1402435303,-5.96036577225,2
19.48,44.9237823486,39.8932952881,-6.34146356583,2
19.52,71.0365905762,29.375,-17.4847564697,2
19.57,89.740852356,20.8079280853,-15.3201227188,2
19.61,91.4939041138,31.6768302917,-19.4207324982,2
19.65,88.4451217651,54.2835388184,-13.0640249252,2
19.7,88.9329299927,30.2286586761,-10.9451217651,2
19.74,38.384147644,7.75914669037,-30.2134151459,2
19.78,14.7713422775,-22.850610733,-31.3109760284,2
19.83,-30.0457324982,-137.881103516,-29.1768302917,2
19.87,-50.1371955872,-190.685974121,-22.408536911,2
19.91,-75.3353652954,-228.033538818,6.44817066193,2
19.96,-79.8475646973,-228.125,25.8536586761,2
20.0,-73.7195129395,-207.423782349,60.8993911743,2
20.05,-59.7865867615,-115.335365295,55.6097564697,2
20.09,-46.2804870605,-101.600608826,45.8536605835,2
20.14,-29.5274391174,-61.1737823486,29.4512195587,2
20.18,-5.86890268326,-3.18597579002,-10.4725608826,2
20.23,-3.125,-9.35975646973,-15.6707324982,2
20.27,0.259146332741,-17.942073822,-23.2926826477,2
20.32,3.53658533096,-22.134147644,-28.3689022064,2
20.36,23.7195129395,-46.4176826477,-64.1006088257,2
20.41,19.283536911,-25.9451217651,-79.3140258789,2
20.45,26.5243911743,-31.9207324982,-83.9024429321,2
20.5,10.3963413239,13.8871955872,-66.707321167,2
20.55,-29.5121955872,57.0121955872,9.02439022064,2
20.59,-135.853668213,227.576217651,79.1006088257,2
20.64,-145.929885864,217.347564697,82.6219558716,2
20.68,-147.926834106,170.304885864,62.1798782349,2
20.73,-156.326217651,227.347564697,50.3810997009,2
20.77,-138.993911743,208.384155273,17.8201217651,2
20.82,-120.594512939,155.579269409,2.98780488968,2
20.86,-80.7317123413,70.1676864624,-6.60060977936,2
20.91,-61.3414649963,26.5548782349,-8.03353691101,2
20.95,-30.1219520569,19.7560977936,-9.71036624908,2
21.0,-20.4115867615,7.77439022064,-5.15243911743,2
21.05,-11.4634151459,16.509147644,-4.43597555161,2
21.09,-8.5365858078,30.7317085266,-6.06707334518,2
21.14,29.2987804413,31.7073173523,-12.3932933807,2
21.18,53.8871955872,51.3719520569,-14.0243902206,2
21.23,81.0975646973,38.0030479431,-24.908536911,2
21.27,107.56098175,49.0243911743,-24.2073173523,2
21.32,100.182929993,92.6829299927,-19.375,2
21.36,92.5457305908,101.981712341,-17.6676826477,2
21.41,85.8536605835,92.9878082275,-18.7042694092,2
21.45,54.6646347046,78.5365905762,-21.3871955872,2
21.5,48.9024391174,36.1432952881,-28.1554889679,2
21.55,-10.0152444839,-178.704269409,-86.3567123413,2
21.59,-12.4695129395,-47.8810997009,-64.4512176514,2
21.64,-24.4359760284,25.259147644,-56.2957344055,2
21.68,-13.4756097794,34.557926178,-39.009147644,2
21.73,-8.38414669037,25.0457324982,-32.9878044128,2
21.77,-8.35365867615,73.5670776367,-26.4939022064,2
21.82,7.86585378647,65.0609741211,-5.33536577225,2
21.86,-0.716463446617,91.2652435303,-2.05792689323,2
21.91,9.40548801422,39.009147644,2.74390244484,2
21.95,2.14939022064,73.216468811,5.30487823486,2
22.0,-2.66768288612,99.9695129395,11.158536911,2
22.06,10.7164640427,57.1646347046,11.3719511032,2
22.11,8.17073154449,88.4146347046,1.00609755516,2
22.17,15.1067075729,56.6615867615,6.55487823486,2
22.22,13.5365858078,56.6768302917,10.7621955872,2
22.28,8.46036624908,73.5365905762,16.0365848541,2
22.33,20.1829280853,82.759147644,22.8048782349,2
22.39,19.6493911743,97.5457305908,20.9146347046,2
22.44,12.3018293381,-83.9634170532,60.1676826477,2
22.5,48.2774391174,-139.192077637,60.1067085266,2
22.56,102.865852356,-234.329269409,117.012199402,2
22.61,85.1676864624,-84.5426864624,120.06098175,2
22.67,57.6981735229,-93.2012252808,69.1006088257,2
22.72,34.4969520569,-77.0884170532,46.3719520569,2
